request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
s=WA&y=2016&c-t-id=209286,c-t-id,209286,"ROLFES, CHRISTINE NASSER",c-t-eid,3607851,"ROLFES, CHRISTINE NASSER",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8580,"SENATE DISTRICT 023",c-t-ico,I,Incumbent,599,166144.51
s=WA&y=2016&c-t-id=208809,c-t-id,208809,"HUDGINS, ZACHARY L (ZUCK)",c-t-eid,13007586,"HUDGINS, ZACHARY L (ZUCK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8258,"HOUSE DISTRICT 011-POSITION 1",c-t-ico,I,Incumbent,471,164756.54
s=WA&y=2016&c-t-id=208894,c-t-id,208894,"RITCHIE, JASON",c-t-eid,24616302,"RITCHIE, JASON",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8241,"HOUSE DISTRICT 005-POSITION 1",c-t-ico,C,Challenger,618,159790.87
s=WA&y=2016&c-t-id=209276,c-t-id,209276,"PEARSON, KIRK",c-t-eid,2812703,"PEARSON, KIRK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8596,"SENATE DISTRICT 039",c-t-ico,I,Incumbent,378,156880.40
s=WA&y=2016&c-t-id=208849,c-t-id,208849,"MANWELLER, MATTHEW (MATT)",c-t-eid,2918182,"MANWELLER, MATTHEW (MATT)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8263,"HOUSE DISTRICT 013-POSITION 2",c-t-ico,I,Incumbent,435,153572.00
s=WA&y=2016&c-t-id=208921,c-t-id,208921,"SPRINGER, LAWRENCE STANLEY",c-t-eid,2677782,"SPRINGER, LAWRENCE STANLEY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8344,"HOUSE DISTRICT 045-POSITION 2",c-t-ico,I,Incumbent,263,151104.74
s=WA&y=2016&c-t-id=208800,c-t-id,208800,"HARMSWORTH, MARK J",c-t-eid,13007910,"HARMSWORTH, MARK J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8342,"HOUSE DISTRICT 044-POSITION 2",c-t-ico,I,Incumbent,326,151102.67
s=WA&y=2016&c-t-id=209282,c-t-id,209282,"RANKER, KEVIN M",c-t-eid,11993652,"RANKER, KEVIN M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8597,"SENATE DISTRICT 040",c-t-ico,I,Incumbent,421,147127.76
s=WA&y=2016&c-t-id=208926,c-t-id,208926,"STOKESBARY, ANDREW R (DREW)",c-t-eid,24811997,"STOKESBARY, ANDREW R (DREW)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8310,"HOUSE DISTRICT 031-POSITION 1",c-t-ico,I,Incumbent,308,141945.00
s=WA&y=2016&c-t-id=209309,c-t-id,209309,"LARSON, DAVID A",c-t-eid,40587966,"LARSON, DAVID A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,101,NONPARTISAN,c-t-p,4,Nonpartisan,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,9727,"SUPREME COURT-006",c-t-ico,C,Challenger,628,141778.72
s=WA&y=2016&c-t-id=208940,c-t-id,208940,"TOPPER, ALISHIA",c-t-eid,3089075,"TOPPER, ALISHIA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8353,"HOUSE DISTRICT 049-POSITION 2",c-t-ico,O,Open,482,140268.82
s=WA&y=2016&c-t-id=208945,c-t-id,208945,"VICK, BRANDON",c-t-eid,6693401,"VICK, BRANDON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8273,"HOUSE DISTRICT 018-POSITION 1",c-t-ico,I,Incumbent,294,138273.68
s=WA&y=2016&c-t-id=208893,c-t-id,208893,"RICCELLI, MARCUS M",c-t-eid,2637802,"RICCELLI, MARCUS M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8237,"HOUSE DISTRICT 003-POSITION 1",c-t-ico,I,Incumbent,402,136188.50
s=WA&y=2016&c-t-id=208747,c-t-id,208747,"CLIBBORN, JUDITH R (JUDY)",c-t-eid,2678541,"CLIBBORN, JUDITH R (JUDY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8336,"HOUSE DISTRICT 041-POSITION 2",c-t-ico,I,Incumbent,284,133326.00
s=WA&y=2016&c-t-id=208928,c-t-id,208928,"STONIER, MONICA JURADO",c-t-eid,2911067,"STONIER, MONICA JURADO",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8353,"HOUSE DISTRICT 049-POSITION 2",c-t-ico,O,Open,606,128372.30
s=WA&y=2016&c-t-id=208870,c-t-id,208870,"ORMSBY, TIMM S",c-t-eid,13007528,"ORMSBY, TIMM S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8238,"HOUSE DISTRICT 003-POSITION 2",c-t-ico,I,Incumbent,207,128209.99
s=WA&y=2016&c-t-id=209228,c-t-id,209228,"KREIDLER, MIKE",c-t-eid,40587924,"KREIDLER, MIKE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,9401,"INSURANCE COMMISSIONER",c-t-ico,I,Incumbent,547,127615.54
s=WA&y=2016&c-t-id=209314,c-t-id,209314,"ZEMPEL, GREGORY (GREG)",c-t-eid,40587970,"ZEMPEL, GREGORY (GREG)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,101,NONPARTISAN,c-t-p,4,Nonpartisan,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,9726,"SUPREME COURT-005",c-t-ico,C,Challenger,499,127302.31
s=WA&y=2016&c-t-id=208922,c-t-id,208922,"STAMBAUGH, MELANIE",c-t-eid,24811973,"STAMBAUGH, MELANIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8293,"HOUSE DISTRICT 025-POSITION 1",c-t-ico,I,Incumbent,417,126860.00
s=WA&y=2016&c-t-id=208820,c-t-id,208820,"KAGI, RUTH L",c-t-eid,2679622,"KAGI, RUTH L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8313,"HOUSE DISTRICT 032-POSITION 2",c-t-ico,I,Incumbent,426,126493.69
s=WA&y=2016&c-t-id=209308,c-t-id,209308,"DEWOLF, DAVID",c-t-eid,40587965,"DEWOLF, DAVID",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,101,NONPARTISAN,c-t-p,4,Nonpartisan,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,9730,"SUPREME COURT",c-t-ico,C,Challenger,476,125203.67
s=WA&y=2016&c-t-id=209274,c-t-id,209274,"PADDEN, MICHAEL J (MIKE)",c-t-eid,2627614,"PADDEN, MICHAEL J (MIKE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8561,"SENATE DISTRICT 004",c-t-ico,I,Incumbent,256,124950.00
s=WA&y=2016&c-t-id=208908,c-t-id,208908,"SCHMICK, JOE S",c-t-eid,2843616,"SCHMICK, JOE S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8251,"HOUSE DISTRICT 009-POSITION 2",c-t-ico,I,Incumbent,337,122541.45
s=WA&y=2016&c-t-id=208728,c-t-id,208728,"BLAKE, BRIAN E",c-t-eid,6460050,"BLAKE, BRIAN E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8276,"HOUSE DISTRICT 019-POSITION 2",c-t-ico,I,Incumbent,238,122400.00
s=WA&y=2016&c-t-id=208782,c-t-id,208782,"FORTUNATO, PHIL",c-t-eid,6600629,"FORTUNATO, PHIL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8311,"HOUSE DISTRICT 031-POSITION 2",c-t-ico,O,Open,305,121853.64
s=WA&y=2016&c-t-id=209289,c-t-id,209289,"TAKKO, DEAN A",c-t-eid,2945095,"TAKKO, DEAN A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8576,"SENATE DISTRICT 019",c-t-ico,I,Incumbent,223,120586.44
s=WA&y=2016&c-t-id=209213,c-t-id,209213,"PORTERFIELD, KAREN",c-t-eid,40587912,"PORTERFIELD, KAREN",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,9395,"COMMISSIONER OF PUBLIC LANDS",c-t-ico,O,Open,141,120122.44
s=WA&y=2016&c-t-id=209238,c-t-id,209238,"MCCLENDON, MARTIN V (MARTY)",c-t-eid,2630390,"MCCLENDON, MARTIN V (MARTY)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,9396,"LIEUTENANT GOVERNOR",c-t-ico,O,Open,376,119525.54
s=WA&y=2016&c-t-id=208834,c-t-id,208834,"KRETZ, JOEL",c-t-eid,2757617,"KRETZ, JOEL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8246,"HOUSE DISTRICT 007-POSITION 2",c-t-ico,I,Incumbent,188,119081.26
s=WA&y=2016&c-t-id=208839,c-t-id,208839,"LANGSTON, JAMES E (JIM)",c-t-eid,40587764,"LANGSTON, JAMES E (JIM)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8234,"HOUSE DISTRICT 001-POSITION 2",c-t-ico,O,Open,124,118951.97
s=WA&y=2016&c-t-id=208934,c-t-id,208934,"TARLETON, GAEL",c-t-eid,13007837,"TARLETON, GAEL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8322,"HOUSE DISTRICT 036-POSITION 2",c-t-ico,I,Incumbent,356,118691.43
s=WA&y=2016&c-t-id=208742,c-t-id,208742,"CHAPMAN, MIKE",c-t-eid,38441996,"CHAPMAN, MIKE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8290,"HOUSE DISTRICT 024-POSITION 1",c-t-ico,O,Open,331,117950.27
s=WA&y=2016&c-t-id=208882,c-t-id,208882,"PIKE, LIZ",c-t-eid,13007666,"PIKE, LIZ",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8274,"HOUSE DISTRICT 018-POSITION 2",c-t-ico,I,Incumbent,397,116558.17
s=WA&y=2016&c-t-id=208913,c-t-id,208913,"SHEA, MATT T",c-t-eid,13007534,"SHEA, MATT T",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8239,"HOUSE DISTRICT 004-POSITION 1",c-t-ico,I,Incumbent,570,116266.67
s=WA&y=2016&c-t-id=208840,c-t-id,208840,"LARSON, MATT",c-t-eid,40587765,"LARSON, MATT",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8242,"HOUSE DISTRICT 005-POSITION 2",c-t-ico,O,Open,199,114459.52
s=WA&y=2016&c-t-id=208801,c-t-id,208801,"HARRIS, PAUL L",c-t-eid,13007638,"HARRIS, PAUL L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8272,"HOUSE DISTRICT 017-POSITION 2",c-t-ico,I,Incumbent,204,113873.69
s=WA&y=2016&c-t-id=208937,c-t-id,208937,"THARINGER, STEPHEN P (STEVE)",c-t-eid,2934629,"THARINGER, STEPHEN P (STEVE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8291,"HOUSE DISTRICT 024-POSITION 2",c-t-ico,I,Incumbent,289,113031.60
s=WA&y=2016&c-t-id=209296,c-t-id,209296,"WIRTH, MINDIE",c-t-eid,40587958,"WIRTH, MINDIE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8558,"SENATE DISTRICT 001",c-t-ico,O,Open,247,112767.68
s=WA&y=2016&c-t-id=209351,c-t-id,209351,"MOELLER, JAMES C (JIM)",c-t-eid,2899919,"MOELLER, JAMES C (JIM)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15390,"US HOUSE DISTRICT WA 003",c-t-ico,O,Open,145,112575.05
s=WA&y=2016&c-t-id=208923,c-t-id,208923,"STANFORD, DEREK C",c-t-eid,2609336,"STANFORD, DEREK C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8233,"HOUSE DISTRICT 001-POSITION 1",c-t-ico,I,Incumbent,226,110743.66
s=WA&y=2016&c-t-id=208944,c-t-id,208944,"VEHRS, LYNNETTE",c-t-eid,2637687,"VEHRS, LYNNETTE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8243,"HOUSE DISTRICT 006-POSITION 1",c-t-ico,O,Open,575,110562.19
s=WA&y=2016&c-t-id=209258,c-t-id,209258,"HASEGAWA, ROBERT A (BOB)",c-t-eid,2644787,"HASEGAWA, ROBERT A (BOB)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8568,"SENATE DISTRICT 011",c-t-ico,O,Open,476,109726.35
s=WA&y=2016&c-t-id=208826,c-t-id,208826,"KIRBY, STEVEN T (STEVE)",c-t-eid,8618794,"KIRBY, STEVEN T (STEVE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8303,"HOUSE DISTRICT 029-POSITION 2",c-t-ico,I,Incumbent,246,108388.33
s=WA&y=2016&c-t-id=208915,c-t-id,208915,"SHORT, SHELLY A",c-t-eid,2844248,"SHORT, SHELLY A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8245,"HOUSE DISTRICT 007-POSITION 1",c-t-ico,I,Incumbent,198,107306.26
s=WA&y=2016&c-t-id=208879,c-t-id,208879,"PETTIGREW, ERIC",c-t-eid,13007844,"PETTIGREW, ERIC",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8324,"HOUSE DISTRICT 037-POSITION 2",c-t-ico,I,Incumbent,160,107304.74
s=WA&y=2016&c-t-id=208845,c-t-id,208845,"LYTTON, KRISTINE",c-t-eid,13007872,"LYTTON, KRISTINE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8333,"HOUSE DISTRICT 040-POSITION 1",c-t-ico,I,Incumbent,201,106574.76
s=WA&y=2016&c-t-id=208743,c-t-id,208743,"CHATTERTON, MICHELLE",c-t-eid,40587711,"CHATTERTON, MICHELLE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8294,"HOUSE DISTRICT 025-POSITION 2",c-t-ico,O,Open,212,105210.35
s=WA&y=2016&c-t-id=208780,c-t-id,208780,"FITZGIBBON, JOSEPH C (JOE)",c-t-eid,3133466,"FITZGIBBON, JOSEPH C (JOE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8318,"HOUSE DISTRICT 034-POSITION 2",c-t-ico,O,Open,194,105103.00
s=WA&y=2016&c-t-id=208764,c-t-id,208764,"DOLAN, LAURIE",c-t-eid,2652396,"DOLAN, LAURIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8286,"HOUSE DISTRICT 022-POSITION 1",c-t-ico,O,Open,664,104685.06
s=WA&y=2016&c-t-id=208798,c-t-id,208798,"HANSEN, DREW D",c-t-eid,6514642,"HANSEN, DREW D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8289,"HOUSE DISTRICT 023-POSITION 2",c-t-ico,I,Incumbent,280,104150.22
s=WA&y=2016&c-t-id=208819,c-t-id,208819,"JOHNSON, NORMAN M (NORM)",c-t-eid,2719029,"JOHNSON, NORMAN M (NORM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8264,"HOUSE DISTRICT 014-POSITION 1",c-t-ico,I,Incumbent,315,104087.33
s=WA&y=2016&c-t-id=209292,c-t-id,209292,"WALSH, MAUREEN S",c-t-eid,3724281,"WALSH, MAUREEN S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8573,"SENATE DISTRICT 016",c-t-ico,O,Open,164,103720.00
s=WA&y=2016&c-t-id=208896,c-t-id,208896,"RODNE, JAY R",c-t-eid,13007538,"RODNE, JAY R",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8241,"HOUSE DISTRICT 005-POSITION 1",c-t-ico,I,Incumbent,199,103556.00
s=WA&y=2016&c-t-id=208816,c-t-id,208816,"JINKINS, LAURIE A",c-t-eid,3961959,"JINKINS, LAURIE A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8298,"HOUSE DISTRICT 027-POSITION 1",c-t-ico,I,Incumbent,235,101744.66
s=WA&y=2016&c-t-id=208832,c-t-id,208832,"KOSTER, JOHN",c-t-eid,40587759,"KOSTER, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8328,"HOUSE DISTRICT 039-POSITION 2",c-t-ico,O,Open,377,99345.33
s=WA&y=2016&c-t-id=209277,c-t-id,209277,"PEDERSON, SUE KUEHL",c-t-eid,40587948,"PEDERSON, SUE KUEHL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,69,"INDEPENDENT REPUBLICAN",c-t-p,3,Third-Party,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8576,"SENATE DISTRICT 019",c-t-ico,C,Challenger,73,98712.28
s=WA&y=2016&c-t-id=208724,c-t-id,208724,"BARKIS, ANDREW",c-t-eid,27407530,"BARKIS, ANDREW",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8235,"HOUSE DISTRICT 002-POSITION 1",c-t-ico,I,Incumbent,316,98281.06
s=WA&y=2016&c-t-id=208954,c-t-id,208954,"VAN WERVEN, LUANNE",c-t-eid,1768748,"VAN WERVEN, LUANNE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8337,"HOUSE DISTRICT 042-POSITION 1",c-t-ico,O,Open,616,98107.53
s=WA&y=2016&c-t-id=208758,c-t-id,208758,"DEBOLT, RICHARD C",c-t-eid,3661059,"DEBOLT, RICHARD C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8281,"HOUSE DISTRICT 020-POSITION 1",c-t-ico,I,Incumbent,196,98008.41
s=WA&y=2016&c-t-id=208763,c-t-id,208763,"DOGLIO, BETH M",c-t-eid,2664263,"DOGLIO, BETH M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8287,"HOUSE DISTRICT 022-POSITION 2",c-t-ico,O,Open,675,97846.75
s=WA&y=2016&c-t-id=208862,c-t-id,208862,"MURI, RICHARD (DICK)",c-t-eid,6650921,"MURI, RICHARD (DICK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8300,"HOUSE DISTRICT 028-POSITION 1",c-t-ico,I,Incumbent,578,97290.50
s=WA&y=2016&c-t-id=208852,c-t-id,208852,"MCBRIDE, JOAN LESLIE",c-t-eid,2653423,"MCBRIDE, JOAN LESLIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8351,"HOUSE DISTRICT 048-POSITION 2",c-t-ico,I,Incumbent,289,96812.53
s=WA&y=2016&c-t-id=208804,c-t-id,208804,"HAYES, DAVID",c-t-eid,2667818,"HAYES, DAVID",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8257,"HOUSE DISTRICT 010-POSITION 2",c-t-ico,I,Incumbent,371,96155.62
s=WA&y=2016&c-t-id=208735,c-t-id,208735,"BUYS, VINCENT K",c-t-eid,6681646,"BUYS, VINCENT K",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,8338,"HOUSE DISTRICT 042-POSITION 2",c-t-ico,I,Incumbent,342,95765.47
