request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142427&c-t-p=3,c-t-id,142427,"HARRIS, R J",c-t-eid,17657560,"HARRIS, R J",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,22,16421.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142430&c-t-p=3,c-t-id,142430,"WRIGHTS, R LEE",c-t-eid,17659110,"WRIGHTS, R LEE",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,22,13400.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142417&c-t-p=2,c-t-id,142417,"HILL, CHRISTOPHER",c-t-eid,17659097,"HILL, CHRISTOPHER",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,35,12450.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142404&c-t-p=3,c-t-id,142404,"MORSTAD, DEAN & FRANKE-HYLAND, JOSHUA P",c-t-eid,"17659084,17659083","MORSTAD, DEAN & FRANKE-HYLAND, JOSHUA P",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,252,"CONSTITUTIONAL GOVERNMENT",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,11,10757.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142434&c-t-p=2,c-t-id,142434,"DRUMMOND, KEITH",c-t-eid,17659114,"DRUMMOND, KEITH",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,3,10400.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142419&c-t-p=3,c-t-id,142419,"MESPLAY, KENT",c-t-eid,17659099,"MESPLAY, KENT",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,28,9896.89
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143303&c-t-p=3,c-t-id,143303,"PERSON, CARL E",c-t-eid,13010280,"PERSON, CARL E",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,1,9579.66
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142391&c-t-p=3,c-t-id,142391,"WHITE, JERRY & SCHERRER, PHYLLIS",c-t-eid,"17659066,17659065","WHITE, JERRY & SCHERRER, PHYLLIS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,6,9159.46
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142392&c-t-p=3,c-t-id,142392,"MILLER, MERLIN",c-t-eid,17659067,"MILLER, MERLIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,6,8758.09
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142414&c-t-p=2,c-t-id,142414,"CISNEROS, CESAR",c-t-eid,17659094,"CISNEROS, CESAR",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,4,6796.86
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142444&c-t-p=1,c-t-id,142444,"JUDD, KEITH",c-t-eid,17659124,"JUDD, KEITH",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,2,5000.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142433&c-t-p=2,c-t-id,142433,"CROW, RANDY",c-t-eid,17659113,"CROW, RANDY",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,3,4437.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142415&c-t-p=2,c-t-id,142415,"CALLAHAN, MARK",c-t-eid,17659095,"CALLAHAN, MARK",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,8,4256.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142441&c-t-p=2,c-t-id,142441,"WUENSCHE, VERN",c-t-eid,17659121,"WUENSCHE, VERN",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,5,3710.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142428&c-t-p=3,c-t-id,142428,"STILL, BILL",c-t-eid,17659108,"STILL, BILL",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,5,3429.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142429&c-t-p=3,c-t-id,142429,"GARY, ROGER V",c-t-eid,6550849,"GARY, ROGER V",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,2,2650.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142395&c-t-p=3,c-t-id,142395,"BARNETT, ANDRE & CROSS, KEN",c-t-eid,"17659072,17659071","BARNETT, ANDRE & CROSS, KEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,137,REFORM,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,3,1808.62
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142402&c-t-p=3,c-t-id,142402,"FELLURE, JACK & DAVIS, TOBY",c-t-eid,"17659081,17659080","FELLURE, JACK & DAVIS, TOBY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,122,PROHIBITION,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,6,1783.81
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142390&c-t-p=3,c-t-id,142390,"ALEXANDER, STEWART A",c-t-eid,6552543,"ALEXANDER, STEWART A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,242,"SOCIALIST PARTY USA",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,1,977.01
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142418&c-t-p=2,c-t-id,142418,"LYNCH, FRANK",c-t-eid,17659098,"LYNCH, FRANK",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,3,241.50
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142439&c-t-p=2,c-t-id,142439,"STORY, JOE",c-t-eid,17659119,"STORY, JOE",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,1,200.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142386&c-t-p=3,c-t-id,142386,"TITTLE, SHEILA (SAMM)",c-t-eid,17659058,"TITTLE, SHEILA (SAMM)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,173,"WE THE PEOPLE",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142393&c-t-p=3,c-t-id,142393,"STEVENS, THOMAS ROBERT & LINK, ALDEN",c-t-eid,"17659069,17659068","STEVENS, THOMAS ROBERT & LINK, ALDEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,264,"OBJECTIVIST PARTY OF FLORIDA",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142401&c-t-p=3,c-t-id,142401,"BALDWIN, CHUCK",c-t-eid,17659079,"BALDWIN, CHUCK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,137,REFORM,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142406&c-t-p=3,c-t-id,142406,"BOSS, JEFFREY",c-t-eid,6497916,"BOSS, JEFFREY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,263,"NSA DID 911",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142413&c-t-p=2,c-t-id,142413,"SIMS, PAUL",c-t-eid,17659093,"SIMS, PAUL",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142420&c-t-p=1,c-t-id,142420,"WOLFE JR, JOHN",c-t-eid,17659100,"WOLFE JR, JOHN",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142424&c-t-p=3,c-t-id,142424,"ROTH, LAURIE",c-t-eid,17659104,"ROTH, LAURIE",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,15,"AMERICAN INDEPENDENT",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142425&c-t-p=3,c-t-id,142425,"RIEKSE, MAD MAX",c-t-eid,17659105,"RIEKSE, MAD MAX",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,15,"AMERICAN INDEPENDENT",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142426&c-t-p=3,c-t-id,142426,"WAYMIRE, BARBARA JOY",c-t-eid,17659106,"WAYMIRE, BARBARA JOY",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142436&c-t-p=1,c-t-id,142436,"GREENE, BOB",c-t-eid,17659116,"GREENE, BOB",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142437&c-t-p=1,c-t-id,142437,"JORDAN, ROBERT B",c-t-eid,17659117,"JORDAN, ROBERT B",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142440&c-t-p=2,c-t-id,142440,"MARTIN, ANDY",c-t-eid,17659120,"MARTIN, ANDY",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=142442&c-t-p=2,c-t-id,142442,"CORT, HUGH",c-t-eid,17659122,"CORT, HUGH",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143221&c-t-p=3,c-t-id,143221,"HOEFLING, TOM & ELLIS, JONATHAN",c-t-eid,"17661012,17661011","HOEFLING, TOM & ELLIS, JONATHAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,15,"AMERICAN INDEPENDENT",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143225&c-t-p=3,c-t-id,143225,"LA RIVA, GLORIA & PURYEAR, EUGENE",c-t-eid,"17661024,17661023","LA RIVA, GLORIA & PURYEAR, EUGENE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143227&c-t-p=3,c-t-id,143227,"ANDERSON, ROSS C (ROCKY) & RODRIGUEZ, LUIS J",c-t-eid,"17661031,17661030","ANDERSON, ROSS C (ROCKY) & RODRIGUEZ, LUIS J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,237,JUSTICE,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143232&c-t-p=3,c-t-id,143232,"WASHER, BARBARA DALE & TOOLE, CATHY L",c-t-eid,"6553211,6553820","WASHER, BARBARA DALE & TOOLE, CATHY L",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,137,REFORM,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143234&c-t-p=3,c-t-id,143234,"HARRIS, JAMES & DELUCA, MAURA",c-t-eid,"17661052,6554434","HARRIS, JAMES & DELUCA, MAURA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,151,"SOCIALIST WORKERS",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143239&c-t-p=3,c-t-id,143239,"CHRISTENSEN, WILL",c-t-eid,17661064,"CHRISTENSEN, WILL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,29,CONSTITUTION,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143246&c-t-p=3,c-t-id,143246,"DUNCAN, RICHARD",c-t-eid,17661078,"DUNCAN, RICHARD",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143256&c-t-p=3,c-t-id,143256,"LITZEL, JERRY",c-t-eid,17661094,"LITZEL, JERRY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,99,"NOMINATED BY PETITION",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143279&c-t-p=2,c-t-id,143279,"GONZALES, SARAH",c-t-eid,17661131,"GONZALES, SARAH",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143280&c-t-p=2,c-t-id,143280,"BENJAMIN, DONALD",c-t-eid,17661133,"BENJAMIN, DONALD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143281&c-t-p=2,c-t-id,143281,"LEVINSON, MICHAEL",c-t-eid,17661134,"LEVINSON, MICHAEL",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143282&c-t-p=2,c-t-id,143282,"DEAN, KIP",c-t-eid,17661136,"DEAN, KIP",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143283&c-t-p=2,c-t-id,143283,"ZACK, RONALD",c-t-eid,17661137,"ZACK, RONALD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143284&c-t-p=2,c-t-id,143284,"ARNETT, WAYNE CHARLES",c-t-eid,17661139,"ARNETT, WAYNE CHARLES",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143285&c-t-p=2,c-t-id,143285,"PERKINS, RAYMOND SCOTT",c-t-eid,17661140,"PERKINS, RAYMOND SCOTT",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143286&c-t-p=2,c-t-id,143286,"WELCH, MATT",c-t-eid,17661142,"WELCH, MATT",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143287&c-t-p=2,c-t-id,143287,"TERR, JIM",c-t-eid,17661143,"TERR, JIM",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143288&c-t-p=2,c-t-id,143288,"SKELLEY, CHARLES",c-t-eid,17661144,"SKELLEY, CHARLES",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143289&c-t-p=2,c-t-id,143289,"BOLLANDER, SIMON",c-t-eid,17661146,"BOLLANDER, SIMON",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143290&c-t-p=3,c-t-id,143290,"GRAYSON, RICHARD",c-t-eid,17661147,"GRAYSON, RICHARD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143291&c-t-p=3,c-t-id,143291,"OATMAN, MICHAEL",c-t-eid,17661149,"OATMAN, MICHAEL",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143292&c-t-p=3,c-t-id,143292,"SWING, GARY",c-t-eid,17661150,"SWING, GARY",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143293&c-t-p=3,c-t-id,143293,"DAVIS, GERARD",c-t-eid,17661152,"DAVIS, GERARD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143298&c-t-p=3,c-t-id,143298,"NOONAN, EDWARD C",c-t-eid,6520943,"NOONAN, EDWARD C",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,15,"AMERICAN INDEPENDENT",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
