"","Zip_Code","Latitude","Longitude"
"11033",26342,38.913649,-80.831256
"11034",26343,38.945847,-80.51449
"11035",26346,39.198501,-81.068913
"11036",26347,39.345364,-80.04977
"11037",26348,39.575518,-80.666712
"11038",26349,39.125078,-80.017982
"11039",26350,38.913649,-80.831256
"11040",26351,38.940946,-80.83133
"11041",26354,39.336266,-80.015686
"11042",26361,39.285204,-80.385344
"11043",26362,39.145318,-81.034061
"11044",26366,39.374487,-80.348925
"11045",26369,39.331202,-80.332455
"11046",26372,38.945847,-80.51449
"11047",26374,39.48274,-79.836968
"11048",26375,39.279818,-80.575379
"11049",26376,38.945847,-80.51449
"11050",26377,39.575518,-80.666712
"11051",26378,39.109143,-80.441713
"11052",26384,38.913649,-80.831256
"11053",26385,39.152121,-80.357602
"11054",26386,39.377263,-80.354173
"11055",26404,39.346214,-80.313875
"11056",26405,39.125078,-80.017982
"11057",26407,39.198501,-81.068913
"11058",26408,39.21751,-80.295772
"11059",26410,39.458091,-79.688154
"11060",26411,39.270846,-80.719742
"11061",26412,38.945847,-80.51449
"11062",26415,39.279104,-81.001944
"11063",26416,39.161343,-80.049182
"11064",26419,39.575518,-80.666712
"11065",26421,39.198501,-81.068913
"11066",26422,39.285204,-80.385344
"11067",26424,39.345364,-80.04977
"11068",26425,39.312958,-79.704927
"11069",26426,39.245329,-80.49102
"11070",26430,38.913649,-80.831256
"11071",26431,39.328705,-80.273372
"11072",26434,39.450612,-80.870081
"11073",26435,39.345364,-80.04977
"11074",26436,39.270846,-80.719742
"11075",26437,39.575518,-80.666712
"11076",26438,39.346511,-80.32056
"11077",26440,39.345364,-80.04977
"11078",26443,38.913649,-80.831256
"11079",26444,39.458091,-79.688154
"11080",26447,38.945847,-80.51449
"11081",26448,39.285204,-80.385344
"11082",26451,39.199606,-80.40256
"11083",26452,39.042331,-80.447878
"11084",26456,39.296522,-80.774491
"11085",26461,39.285204,-80.385344
"11086",26463,39.285204,-80.385344
"11087",26501,39.609911,-79.983141
"11088",26502,39.625302,-79.967184
"11089",26503,39.636606,-79.895639
"11090",26504,39.578512,-80.093007
"11091",26505,39.609596,-79.967623
"11092",26506,39.645276,-79.962669
"11093",26507,39.680786,-79.836473
"11094",26508,39.595329,-79.922871
"11095",26519,39.516364,-79.617653
"11096",26520,39.458091,-79.688154
"11097",26521,39.578512,-80.093007
"11098",26522,39.578512,-80.093007
"11099",26524,39.458091,-79.688154
"11100",26525,39.666293,-79.620241
"11101",26527,39.578512,-80.093007
"11102",26529,39.651628,-80.159737
"11103",26531,39.605344,-79.895832
"11104",26533,39.578512,-80.093007
"11105",26534,39.62764,-79.942937
"11106",26535,39.458091,-79.688154
"11107",26537,39.471673,-79.67596
"11108",26541,39.658416,-80.028814
"11109",26542,39.458091,-79.688154
"11110",26543,39.578512,-80.093007
"11111",26544,39.578512,-80.093007
"11112",26546,39.674575,-80.034965
"11113",26547,39.458091,-79.688154
"11114",26554,39.494115,-80.221282
"11115",26555,39.514343,-80.218538
"11116",26559,39.505155,-80.172524
"11117",26560,39.514343,-80.218538
"11118",26561,39.575518,-80.666712
"11119",26562,39.651148,-80.416065
"11120",26563,39.478198,-80.271988
"11121",26566,39.514343,-80.218538
"11122",26568,39.285204,-80.385344
"11123",26570,39.584289,-80.23895
"11124",26571,39.506654,-80.252582
"11125",26572,39.514343,-80.218538
"11126",26574,39.558696,-80.180468
"11127",26575,39.575518,-80.666712
"11128",26576,39.48774,-80.266588
"11129",26578,39.446631,-80.176171
"11130",26581,39.575518,-80.666712
"11131",26582,39.536663,-80.23996
"11132",26585,39.579171,-80.368694
"11133",26586,39.519136,-80.089673
"11134",26587,39.521541,-80.299082
"11135",26588,39.535089,-80.127883
"11136",26589,39.6572,-80.366185
"11137",26590,39.578512,-80.093007
"11138",26591,39.451967,-80.26255
"11139",26601,38.654141,-80.67597
"11140",26610,38.318389,-80.834152
"11141",26611,38.913649,-80.831256
"11142",26612,38.620506,-80.586148
"11143",26615,38.706017,-80.736884
"11144",26617,38.465777,-81.050662
"11145",26618,38.706017,-80.736884
"11146",26619,38.735774,-80.732359
"11147",26621,38.733696,-80.574704
"11148",26623,38.630462,-80.858859
"11149",26624,38.718522,-80.687337
"11150",26627,38.762122,-80.640614
"11151",26629,38.580977,-80.693054
"11152",26631,38.706017,-80.736884
"11153",26634,38.913649,-80.831256
"11154",26636,38.913649,-80.831256
"11155",26638,38.913649,-80.831256
"11156",26639,38.574978,-80.799944
"11157",26641,38.706017,-80.736884
"11158",26651,38.326251,-80.854096
"11159",26656,38.318389,-80.834152
"11160",26660,38.318389,-80.834152
"11161",26662,38.318389,-80.834152
"11162",26667,38.318389,-80.834152
"11163",26671,38.318389,-80.834152
"11164",26674,38.20125,-81.185153
"11165",26675,38.318389,-80.834152
"11166",26676,38.155842,-80.682702
"11167",26678,38.318389,-80.834152
"11168",26679,38.318389,-80.834152
"11169",26680,38.041293,-81.064784
"11170",26681,38.318389,-80.834152
"11171",26684,38.318389,-80.834152
"11172",26690,38.318389,-80.834152
"11173",26691,38.318389,-80.834152
"11174",26704,39.251133,-78.618258
"11175",26705,39.458091,-79.688154
"11176",26707,38.986974,-79.146211
"11177",26710,39.443055,-78.964749
"11178",26711,39.314071,-78.659428
"11179",26714,39.314071,-78.659428
"11180",26716,39.458091,-79.688154
"11181",26717,39.443055,-78.964749
"11182",26719,39.500536,-78.744739
"11183",26720,39.070601,-79.233536
"11184",26722,39.314071,-78.659428
"11185",26726,39.452686,-78.892554
"11186",26731,39.070601,-79.233536
"11187",26734,39.070601,-79.233536
"11188",26739,39.070601,-79.233536
"11189",26743,39.32047,-79.045902
"11190",26750,39.546831,-78.909518
"11191",26753,39.600736,-78.769112
"11192",26755,39.18471,-78.726985
"11193",26757,39.34487,-78.758487
"11194",26761,39.314071,-78.659428
"11195",26763,39.314071,-78.659428
"11196",26764,39.430634,-79.519679
"11197",26767,39.617003,-78.763194
"11198",26801,38.999518,-78.821226
"11199",26802,38.684692,-79.353564
"11200",26804,38.684692,-79.353564
"11201",26807,38.648787,-79.327196
"11202",26808,39.211295,-78.436258
"11203",26810,38.999518,-78.821226
"11204",26812,38.999518,-78.821226
"11205",26814,38.684692,-79.353564
"11206",26815,38.684692,-79.353564
"11207",26817,39.314071,-78.659428
"11208",26818,38.999518,-78.821226
"11209",26823,39.314071,-78.659428
"11210",26824,39.314071,-78.659428
"11211",26833,39.116709,-79.134177
"11212",26836,39.018679,-78.820561
"11213",26838,38.999518,-78.821226
"11214",26845,38.999518,-78.821226
"11215",26847,38.990838,-79.129301
"11216",26851,39.077365,-78.593865
"11217",26852,39.314071,-78.659428
"11218",26855,39.070601,-79.233536
"11219",26865,39.314071,-78.659428
"11220",26866,38.684692,-79.353564
"11221",26884,38.684692,-79.353564
"11222",26886,38.684692,-79.353564
"11223",27006,35.945381,-80.448686
"11224",27007,36.385903,-80.589507
"11225",27009,36.213266,-80.084667
"11226",27010,36.182975,-80.338662
"11227",27011,36.21397,-80.690386
"11228",27012,36.081218,-80.328298
"11229",27013,35.755719,-80.681056
"11230",27014,35.819175,-80.54826
"11231",27016,36.446831,-80.220095
"11232",27017,36.357619,-80.697202
"11233",27018,36.197851,-80.575334
"11234",27019,36.316152,-80.234934
"11235",27020,36.119371,-80.80111
"11236",27021,36.320179,-80.292174
"11237",27022,36.503292,-80.216866
"11238",27023,36.15511,-80.441566
"11239",27024,36.490434,-80.823878
"11240",27025,36.348831,-79.894851
"11241",27027,36.447936,-79.930301
"11242",27028,35.906241,-80.54609
"11243",27030,36.444303,-80.665406
"11244",27031,36.399366,-80.70809
"11245",27040,36.160959,-80.378143
"11246",27041,36.422632,-80.505421
"11247",27042,36.340817,-80.055357
"11248",27043,36.346198,-80.404421
"11249",27045,36.230211,-80.329602
"11250",27046,36.483901,-80.105319
"11251",27047,36.329166,-80.56777
"11252",27048,36.466883,-79.912823
"11253",27049,36.551332,-80.655786
"11254",27050,36.22358,-80.395517
"11255",27051,36.191405,-80.16357
"11256",27052,36.34518,-80.159989
"11257",27053,36.490659,-80.463069
"11258",27054,35.790116,-80.605096
"11259",27055,36.136665,-80.682984
"11260",27094,36.027482,-80.20728
"11261",27098,36.027482,-80.20728
"11262",27099,36.027482,-80.20728
"11263",27101,36.101817,-80.28762
"11264",27102,36.032304,-80.396168
"11265",27103,36.058599,-80.320965
"11266",27104,36.097952,-80.329096
"11267",27105,36.161935,-80.241287
"11268",27106,36.149337,-80.325815
"11269",27107,36.04803,-80.182863
"11270",27108,36.027482,-80.20728
"11271",27109,36.027482,-80.20728
"11272",27110,36.027482,-80.20728
"11273",27111,36.027482,-80.20728
"11274",27113,36.027482,-80.20728
"11275",27114,36.027482,-80.20728
"11276",27115,36.027482,-80.20728
"11277",27116,36.027482,-80.20728
"11278",27117,36.027482,-80.20728
"11279",27120,36.027482,-80.20728
"11280",27127,36.040815,-80.282645
"11281",27130,36.027482,-80.20728
"11282",27150,36.027482,-80.20728
"11283",27151,36.027482,-80.20728
"11284",27152,36.027482,-80.20728
"11285",27155,36.027482,-80.20728
"11286",27156,36.027482,-80.20728
"11287",27157,36.027482,-80.20728
"11288",27198,36.027482,-80.20728
"11289",27199,36.027482,-80.20728
"11290",27201,36.031836,-79.485643
"11291",27202,36.185517,-79.505479
"11292",27203,35.708376,-79.85213
"11293",27204,35.788286,-79.720556
"11294",27205,NA,NA
"11295",27207,35.608354,-79.372362
"11296",27208,35.573086,-79.52309
"11297",27209,35.365836,-79.943839
"11298",27212,36.466412,-79.275549
"11299",27213,35.648194,-79.414859
"11300",27214,36.193624,-79.674079
"11301",27215,36.091025,-79.430129
"11302",27216,36.047523,-79.479743
"11303",27217,36.150681,-79.3944
"11304",27220,36.046677,-79.389631
"11305",27228,35.783476,-79.129791
"11306",27229,35.264204,-79.800002
"11307",27230,35.802758,-79.879711
"11308",27231,36.181138,-79.164741
"11309",27233,35.937583,-79.69325
"11310",27235,36.094489,-80.004721
"11311",27237,35.467567,-79.165314
"11312",27239,35.608108,-80.144554
"11313",27242,35.326471,-79.548614
"11314",27243,36.06984,-79.198764
"11315",27244,36.164963,-79.446213
"11316",27247,35.451411,-79.783404
"11317",27248,35.785766,-79.710068
"11318",27249,36.150393,-79.610426
"11319",27252,35.576848,-79.363115
"11320",27253,35.972114,-79.347527
"11321",27256,35.562695,-79.33863
"11322",27258,36.042367,-79.324239
"11323",27259,35.492077,-79.479016
"11324",27260,35.993538,-79.988711
"11325",27261,36.080707,-80.0244
"11326",27262,35.955786,-80.013043
"11327",27263,35.935894,-79.93955
"11328",27264,36.080707,-80.0244
"11329",27265,36.029892,-79.991542
"11330",27278,36.077432,-79.085469
"11331",27281,35.186814,-79.561566
"11332",27282,35.996926,-79.926902
"11333",27283,35.952564,-79.636747
"11334",27284,36.118312,-80.101271
"11335",27285,36.027482,-80.20728
"11336",27288,36.486369,-79.749957
"11337",27289,36.392135,-79.773094
"11338",27291,36.364834,-79.187938
"11339",27292,35.801894,-80.210762
"11340",27293,35.882943,-80.275963
"11341",27294,35.882943,-80.275963
"11342",27295,35.813292,-80.277877
"11343",27298,35.838293,-79.674436
"11344",27299,35.743919,-80.349473
"11345",27301,36.108629,-79.670689
"11346",27302,36.087114,-79.306093
"11347",27305,36.512445,-79.235356
"11348",27306,35.247617,-79.923328
"11349",27310,36.166822,-79.948214
"11350",27311,36.47025,-79.460025
"11351",27312,35.745239,-79.213195
"11352",27313,35.950913,-79.765959
"11353",27314,36.293921,-79.200365
"11354",27315,36.487281,-79.404114
"11355",27316,35.714279,-79.646945
"11356",27317,35.823611,-79.712537
"11357",27320,36.358275,-79.742001
"11358",27321,36.347568,-79.680318
"11359",27322,36.392135,-79.773094
"11360",27323,36.392135,-79.773094
"11361",27325,35.393319,-79.518562
"11362",27326,36.461083,-79.597001
"11363",27330,35.469782,-79.171723
"11364",27331,35.372577,-79.276577
"11365",27332,NA,NA
"11366",27340,35.948814,-79.329664
"11367",27341,35.562753,-79.698691
"11368",27342,36.075623,-79.620641
"11369",27343,36.493537,-79.060407
"11370",27344,35.711578,-79.333922
"11371",27349,35.91485,-79.403671
"11372",27350,35.817452,-79.908483
"11373",27351,35.660548,-80.283647
"11374",27355,35.799927,-79.593442
"11375",27356,35.439894,-79.825137
"11376",27357,36.225751,-79.974028
"11377",27358,36.200019,-79.880028
"11378",27359,36.021389,-79.357399
"11379",27360,35.854539,-80.124764
"11380",27361,35.882943,-80.275963
"11381",27370,35.801501,-79.961118
"11382",27371,35.393595,-79.907346
"11383",27373,35.882943,-80.275963
"11384",27374,35.781848,-80.203546
"11385",27375,36.392135,-79.773094
"11386",27376,35.240268,-79.468201
"11387",27377,36.046202,-79.608882
"11388",27379,36.379479,-79.366733
"11389",27401,36.055285,-79.831692
"11390",27402,36.106711,-79.791901
"11391",27403,36.089396,-79.823336
"11392",27404,36.080707,-80.0244
"11393",27405,36.114003,-79.787099
"11394",27406,35.991647,-79.759794
"11395",27407,36.001791,-79.888672
"11396",27408,36.103685,-79.816254
"11397",27409,36.087534,-79.93439
"11398",27410,36.119984,-79.870925
"11399",27411,36.080707,-80.0244
"11400",27412,36.066129,-79.806735
"11401",27413,36.080707,-80.0244
"11402",27415,36.080707,-80.0244
"11403",27416,36.080707,-80.0244
"11404",27417,36.080707,-80.0244
"11405",27419,36.080707,-80.0244
"11406",27420,36.112987,-79.775913
"11407",27425,36.080707,-80.0244
"11408",27427,36.080707,-80.0244
"11409",27429,36.080707,-80.0244
"11410",27435,36.080707,-80.0244
"11411",27438,36.080707,-80.0244
"11412",27455,36.182391,-79.805975
"11413",27480,36.080707,-80.0244
"11414",27495,36.080707,-80.0244
"11415",27498,36.080707,-80.0244
"11416",27499,36.080707,-80.0244
"11417",27501,35.478164,-78.729411
"11418",27502,35.748012,-78.834012
"11419",27503,36.09206,-78.885147
"11420",27504,35.40709,-78.402967
"11421",27505,35.471966,-79.058238
"11422",27506,35.420467,-78.713729
"11423",27507,36.451463,-78.566691
"11424",27508,35.982555,-78.208581
"11425",27509,36.119588,-78.768421
"11426",27510,35.905477,-79.090077
"11427",27511,35.751243,-78.70732
"11428",27512,35.808387,-78.839488
"11429",27513,35.801341,-78.816564
"11430",27514,36.004647,-79.054475
"11431",27515,36.05251,-79.107692
"11432",27516,35.946263,-79.136862
"11433",27517,NA,NA
"11434",27518,35.797692,-78.625265
"11435",27519,35.76812,-78.829548
"11436",27520,35.633257,-78.435416
"11437",27521,35.425247,-78.656553
"11438",27522,36.108089,-78.671974
"11439",27524,35.4282,-78.339839
"11440",27525,36.068066,-78.399881
"11441",27526,35.758691,-78.646886
"11442",27529,35.714139,-78.66304
"11443",27530,35.368277,-78.092871
"11444",27531,35.463121,-77.995728
"11445",27532,35.372045,-78.052422
"11446",27533,35.372045,-78.052422
"11447",27534,35.385571,-78.03207
"11448",27536,36.38698,-78.396213
"11449",27537,NA,NA
"11450",27540,35.607666,-78.829724
"11451",27541,36.314975,-79.06404
"11452",27542,35.571141,-78.287178
"11453",27543,35.429849,-78.882395
"11454",27544,36.220048,-78.450087
"11455",27545,35.788031,-78.459605
"11456",27546,35.399221,-78.871194
"11457",27549,36.065143,-78.277943
"11458",27551,36.507009,-77.997521
"11459",27552,35.413579,-78.979964
"11460",27553,36.468871,-78.336604
"11461",27555,35.629518,-78.204968
"11462",27556,36.413473,-78.327491
"11463",27557,35.587186,-78.232745
"11464",27559,35.623508,-79.098782
"11465",27560,35.852458,-78.843526
"11466",27562,35.643693,-78.867658
"11467",27563,36.449642,-78.185544
"11468",27564,36.101529,-78.713346
"11469",27565,36.348168,-78.65313
"11470",27568,35.488348,-78.217864
"11471",27569,35.471193,-78.164309
"11472",27570,36.37367,-78.110931
"11473",27571,35.906468,-78.45482
"11474",27572,36.205828,-78.878578
"11475",27573,36.39165,-78.950937
"11476",27576,35.563572,-78.244459
"11477",27577,35.536543,-78.336001
"11478",27581,36.209675,-78.72704
"11479",27582,36.442431,-78.557098
"11480",27583,36.311201,-78.92292
"11481",27584,36.518058,-78.400865
"11482",27586,36.37367,-78.110931
"11483",27587,35.858041,-78.586534
"11484",27588,35.973108,-78.450754
"11485",27589,36.339089,-78.190028
"11486",27591,35.811324,-78.395966
"11487",27592,35.67238,-78.534929
"11488",27593,35.590731,-78.360723
"11489",27594,36.37367,-78.110931
"11490",27596,36.018749,-78.438181
"11491",27597,35.87922,-78.355582
"11492",27599,36.05251,-79.107692
"11493",27601,35.773755,-78.604175
"11494",27602,35.758667,-78.671089
"11495",27603,35.689086,-78.675118
"11496",27604,35.837111,-78.555342
"11497",27605,35.789601,-78.652475
"11498",27606,35.715972,-78.747741
"11499",27607,35.804237,-78.707101
"11500",27608,35.80895,-78.646238
"11501",27609,35.841146,-78.630413
"11502",27610,35.7429,-78.564443
"11503",27611,35.797692,-78.625265
"11504",27612,35.821942,-78.675135
"11505",27613,35.86952,-78.705465
"11506",27614,35.972686,-78.620292
"11507",27615,35.918893,-78.627455
"11508",27616,35.805765,-78.688301
"11509",27617,NA,NA
"11510",27619,35.851463,-78.63141
"11511",27620,35.797692,-78.625265
"11512",27621,35.797692,-78.625265
"11513",27622,35.797692,-78.625265
"11514",27623,35.797692,-78.625265
"11515",27624,35.797692,-78.625265
"11516",27625,35.797692,-78.625265
"11517",27626,35.797692,-78.625265
"11518",27627,35.797692,-78.625265
"11519",27628,35.797692,-78.625265
"11520",27629,35.817497,-78.552388
"11521",27634,35.797692,-78.625265
"11522",27635,35.797692,-78.625265
"11523",27636,35.797692,-78.625265
"11524",27640,35.797692,-78.625265
"11525",27650,35.797692,-78.625265
"11526",27656,35.797692,-78.625265
"11527",27658,35.797692,-78.625265
"11528",27661,35.797692,-78.625265
"11529",27668,35.797692,-78.625265
"11530",27675,35.797692,-78.625265
"11531",27676,35.797692,-78.625265
"11532",27690,35.797692,-78.625265
"11533",27695,35.797692,-78.625265
"11534",27697,35.88224,-78.413371
"11535",27698,35.797692,-78.625265
"11536",27699,35.797692,-78.625265
"11537",27701,36.004307,-78.875467
"11538",27702,36.051155,-78.857651
"11539",27703,35.957366,-78.821694
"11540",27704,36.037132,-78.828086
"11541",27705,36.019354,-78.899525
"11542",27706,35.997043,-78.94223
"11543",27707,35.94816,-78.941599
"11544",27708,36.028685,-78.92398
"11545",27709,36.051155,-78.857651
"11546",27710,36.051155,-78.857651
"11547",27711,36.051155,-78.857651
"11548",27712,36.091848,-78.908043
"11549",27713,35.911215,-78.917768
"11550",27715,36.051155,-78.857651
"11551",27717,36.051155,-78.857651
"11552",27722,36.051155,-78.857651
"11553",27801,35.949051,-77.641181
"11554",27802,35.935563,-77.78077
"11555",27803,35.902088,-77.874947
"11556",27804,35.941739,-77.939841
"11557",27805,36.169398,-77.097225
"11558",27806,35.373666,-76.861978
"11559",27807,35.800198,-78.10562
"11560",27808,35.469911,-76.756914
"11561",27809,36.006705,-77.707389
"11562",27810,35.445752,-76.639119
"11563",27811,35.584685,-77.513357
"11564",27812,35.757803,-77.39351
"11565",27813,35.616471,-77.935161
"11566",27814,35.500693,-76.977521
"11567",27816,36.09786,-78.03876
"11568",27817,35.460458,-77.063047
"11569",27818,36.491011,-77.031055
"11570",27819,35.817763,-77.453286
"11571",27820,36.450554,-77.452452
"11572",27821,35.327785,-76.872371
"11573",27822,35.787273,-77.856015
"11574",27823,36.279884,-77.723443
"11575",27824,35.325223,-76.028472
"11576",27825,35.866711,-77.084958
"11577",27826,35.510544,-76.179248
"11578",27827,35.693518,-77.511147
"11579",27828,35.663061,-77.456086
"11580",27829,35.687351,-77.59113
"11581",27830,35.469355,-77.979026
"11582",27831,36.482084,-77.568112
"11583",27832,36.417965,-77.441731
"11584",27833,35.580444,-77.392609
"11585",27834,35.631003,-77.381019
"11586",27835,35.588523,-77.353092
"11587",27836,35.580444,-77.392609
"11588",27837,35.506325,-77.214568
"11589",27838,36.356129,-77.483072
"11590",27839,36.33719,-77.629192
"11591",27840,35.963174,-77.223554
"11592",27841,35.906104,-77.273825
"11593",27842,36.525838,-77.8555
"11594",27843,36.059381,-77.406093
"11595",27844,36.237677,-77.706792
"11596",27845,36.374826,-77.370513
"11597",27846,35.805568,-76.997456
"11598",27847,36.187122,-77.189818
"11599",27849,36.093332,-77.143875
"11600",27850,36.376924,-77.709017
"11601",27851,35.674077,-78.026484
"11602",27852,35.750972,-77.670582
"11603",27853,36.356129,-77.483072
"11604",27854,36.363144,-77.386748
"11605",27855,36.449543,-77.052051
"11606",27856,36.02049,-77.982782
"11607",27857,35.970377,-77.251106
"11608",27858,35.616949,-77.402789
"11609",27860,35.610477,-76.717723
"11610",27861,35.819037,-77.314288
"11611",27862,36.356129,-77.483072
"11612",27863,35.488295,-77.972713
"11613",27864,35.793,-77.633263
"11614",27865,35.574633,-76.776212
"11615",27866,36.5044,-77.55694
"11616",27867,36.356129,-77.483072
"11617",27868,36.054832,-77.911635
"11618",27869,36.31037,-77.318446
"11619",27870,36.303962,-77.641063
"11620",27871,35.834564,-77.248489
"11621",27872,36.216644,-77.222348
"11622",27873,35.649494,-77.791845
"11623",27874,36.23245,-77.608355
"11624",27875,35.471657,-76.495091
"11625",27876,36.490454,-77.442173
"11626",27877,36.356129,-77.483072
"11627",27878,35.865387,-77.838886
"11628",27879,35.567478,-77.280169
"11629",27880,35.738821,-78.10039
"11630",27881,35.915927,-77.585471
"11631",27882,35.94476,-78.093002
"11632",27883,35.656386,-77.805965
"11633",27884,35.711302,-77.266682
"11634",27885,35.465559,-76.271685
"11635",27886,35.928437,-77.581631
"11636",27887,36.235198,-77.502602
"11637",27888,35.609289,-77.713073
"11638",27889,35.519268,-76.8892
"11639",27890,36.389174,-77.750353
"11640",27891,36.124661,-77.825049
"11641",27892,35.821205,-77.102193
"11642",27893,35.723264,-77.925269
"11643",27894,35.715778,-77.904283
"11644",27895,35.719923,-77.926691
"11645",27896,35.771467,-77.973007
"11646",27897,36.393691,-77.313667
"11647",27906,36.285388,-76.213284
"11648",27907,36.285026,-76.255312
"11649",27909,36.293633,-76.271958
"11650",27910,36.339311,-76.990498
"11651",27915,35.776474,-75.635823
"11652",27916,36.307995,-75.918814
"11653",27917,36.370898,-75.989967
"11654",27919,36.257499,-76.544379
"11655",27920,35.252534,-75.572155
"11656",27921,36.389961,-76.199736
"11657",27922,36.360803,-76.905529
"11658",27923,36.383368,-75.954658
"11659",27924,36.152409,-76.852518
"11660",27925,35.936934,-76.203339
"11661",27926,36.520104,-76.59285
"11662",27927,36.391941,-75.825512
"11663",27928,35.829692,-76.567703
"11664",27929,36.439774,-76.005478
"11665",27930,36.198539,-76.373908
"11666",27932,36.135621,-76.580107
"11667",27935,36.416392,-76.797951
"11668",27936,35.233846,-75.614493
"11669",27937,36.493521,-76.815386
"11670",27938,36.422539,-76.714802
"11671",27939,36.293128,-75.975578
"11672",27941,36.157985,-75.833856
"11673",27942,36.274551,-76.786498
"11674",27943,35.692774,-75.713785
"11675",27944,36.168529,-76.373128
"11676",27946,36.365847,-76.625361
"11677",27947,36.171411,-75.862128
"11678",27948,35.772912,-75.634892
"11679",27949,36.083688,-75.696557
"11680",27950,36.427047,-75.976651
"11681",27953,35.823791,-75.846714
"11682",27954,35.950867,-75.681122
"11683",27956,36.401953,-75.997651
"11684",27957,36.113612,-76.912879
"11685",27958,36.399081,-76.064702
"11686",27959,36.02153,-75.661879
"11687",27960,35.355633,-76.187429
"11688",27962,35.818681,-76.609454
"11689",27964,36.084092,-75.804485
"11690",27965,36.273673,-75.909652
"11691",27966,36.201721,-75.865772
"11692",27967,36.164672,-76.967234
"11693",27968,35.692774,-75.713785
"11694",27969,36.424152,-76.702125
"11695",27970,35.835272,-76.554122
"11696",27972,35.554569,-75.469319
"11697",27973,36.400991,-76.09242
"11698",27974,36.239776,-76.022486
"11699",27976,36.455346,-76.280026
"11700",27978,35.698493,-75.772775
"11701",27979,36.434329,-76.620014
"11702",27980,36.249278,-76.630775
"11703",27981,35.862175,-75.643747
"11704",27982,35.559564,-75.465858
"11705",27983,36.039911,-76.936954
"11706",27985,36.219345,-76.466689
"11707",27986,36.418251,-76.954858
"11708",28001,35.319817,-80.253448
"11709",28002,35.264179,-80.108188
"11710",28006,35.365255,-81.087967
"11711",28007,35.021874,-80.085232
"11712",28009,35.41569,-80.159356
"11713",28010,35.719228,-80.89909
"11714",28012,35.278438,-81.197088
"11715",28016,35.319564,-81.234751
"11716",28017,35.254876,-81.691402
"11717",28018,35.440832,-81.789415
"11718",28019,35.316793,-81.831944
"11719",28020,35.519973,-81.627064
"11720",28021,35.306707,-81.236958
"11721",28023,35.571468,-80.596523
"11722",28024,35.241615,-81.775456
"11723",28025,35.371633,-80.562141
"11724",28026,35.346285,-80.541088
"11725",28027,35.410688,-80.658405
"11726",28031,35.473286,-80.872585
"11727",28032,35.314194,-81.134336
"11728",28033,35.435922,-81.33848
"11729",28034,35.349898,-81.221463
"11730",28036,35.283427,-80.844594
"11731",28037,35.486134,-81.0553
"11732",28038,35.196998,-81.538645
"11733",28039,35.677889,-80.44593
"11734",28040,35.382054,-81.774
"11735",28041,35.58167,-80.45806
"11736",28042,35.373884,-81.543706
"11737",28043,35.325025,-81.846013
"11738",28052,35.267916,-81.178725
"11739",28053,35.275073,-81.213369
"11740",28054,35.249452,-81.133003
"11741",28055,35.284018,-81.189693
"11742",28056,35.242038,-81.169072
"11743",28070,35.462187,-80.898668
"11744",28071,35.547494,-80.310215
"11745",28072,35.610921,-80.436124
"11746",28073,35.204027,-81.471909
"11747",28074,35.224743,-81.885081
"11748",28075,35.353672,-80.672368
"11749",28076,35.226581,-81.795027
"11750",28077,35.404157,-81.194174
"11751",28078,35.401071,-80.869457
"11752",28079,35.115644,-80.597878
"11753",28080,35.472855,-81.106202
"11754",28081,35.462981,-80.672531
"11755",28082,35.346285,-80.541088
"11756",28083,35.476586,-80.571498
"11757",28086,35.296207,-81.491436
"11758",28088,35.545428,-80.608038
"11759",28089,35.308726,-81.661675
"11760",28090,35.433739,-81.569729
"11761",28091,34.967043,-79.98678
"11762",28092,35.485145,-81.181799
"11763",28093,35.484822,-81.239543
"11764",28097,35.262131,-80.424512
"11765",28098,35.262444,-81.097965
"11766",28101,35.26749,-81.09104
"11767",28102,34.813634,-79.97756
"11768",28103,34.997268,-80.364223
"11769",28104,35.089042,-80.704424
"11770",28105,35.114887,-80.704991
"11771",28106,35.26002,-80.804151
"11772",28107,35.250608,-80.535601
"11773",28108,34.916253,-80.640383
"11774",28109,35.480124,-80.270445
"11775",28110,35.074176,-80.527827
"11776",28111,35.011204,-80.558743
"11777",28112,34.901591,-80.527201
"11778",28114,35.256702,-81.700869
"11779",28115,35.688136,-80.819825
"11780",28117,35.583962,-80.868463
"11781",28119,34.921646,-80.135131
"11782",28120,35.318697,-81.026738
"11783",28123,35.529792,-80.947028
"11784",28124,35.416779,-80.416474
"11785",28125,35.656287,-80.701616
"11786",28126,35.276794,-80.716495
"11787",28127,35.44125,-80.225068
"11788",28128,35.30281,-80.196863
"11789",28129,35.240666,-80.319154
"11790",28130,35.26002,-80.804151
"11791",28133,35.011107,-80.255799
"11792",28134,35.07854,-80.891141
"11793",28135,35.023262,-80.210985
"11794",28136,35.396126,-81.630272
"11795",28137,35.454142,-80.283764
"11796",28138,35.541642,-80.455915
"11797",28139,35.339729,-82.004874
"11798",28144,35.680441,-80.45316
"11799",28145,35.682683,-80.477116
"11800",28146,35.618694,-80.402235
"11801",28147,35.681714,-80.561516
"11802",28150,35.312012,-81.556777
"11803",28151,35.233125,-81.574711
"11804",28152,35.329336,-81.580919
"11805",28159,35.691689,-80.432679
"11806",28160,35.354511,-81.9211
"11807",28163,35.258365,-80.415177
"11808",28164,35.329185,-81.057419
"11809",28166,35.679407,-80.898817
"11810",28167,35.486941,-81.975821
